given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
daemon,gos-sip-y,gos-sipy,1,3,2
quote,gos-sip-y,gos-sipy,1,3,2
regretfully,gos-sip-y,gos-sipy,1,3,2
fit,gos-sip-y,gos-sipy,1,3,2
twill,gos-sip-y,gos-sipy,1,3,2
crunch,gos-sip-y,gos-sipy,1,3,2
noninterference,gos-sip-y,gos-sipy,1,3,2
day,gos-sip-y,gos-sipy,1,3,2
singly,gos-sip-y,gos-sipy,1,3,2
serendipitous,gos-sip-y,gos-sipy,1,3,2
isolationism,gos-sip-y,gos-sipy,1,3,2
creationism,gos-sip-y,gos-sipy,1,3,2
manifestly,gos-sip-y,gos-sipy,1,3,2
snorkel,gos-sip-y,gos-sipy,1,3,2
chanter,gos-sip-y,gos-sipy,1,3,2
funk,gos-sip-y,gos-sipy,1,3,2
matchstick,gos-sip-y,gos-sipy,1,3,2
spicy,gos-sip-y,gos-sipy,1,3,2
whore,gos-sip-y,gos-sipy,1,3,2
ascend,gos-sip-y,gos-sipy,1,3,2
commemoration,gos-sip-y,gos-sipy,1,3,2
tiara,gos-sip-y,gos-sipy,1,3,2
description,gos-sip-y,gos-sipy,1,3,2
tender,gos-sip-y,gos-sipy,1,3,2
unconscionable,gos-sip-y,gos-sipy,1,3,2
hydrogen,gos-sip-y,gos-sipy,1,3,2
shoemaker,gos-sip-y,gos-sipy,1,3,2
maddening,gos-sip-y,gos-sipy,1,3,2
umbrella,gos-sip-y,gos-sipy,1,3,2
calligraphic,gos-sip-y,gos-sipy,1,3,2
undiminished,gos-sip-y,gos-sipy,1,3,2
contort,gos-sip-y,gos-sipy,1,3,2
deceptively,gos-sip-y,gos-sipy,1,3,2
merchandising,gos-sip-y,gos-sipy,1,3,2
jumbo,gos-sip-y,gos-sipy,1,3,2
soothsayer,gos-sip-y,gos-sipy,1,3,2
underground,gos-sip-y,gos-sipy,1,3,2
rebuild,gos-sip-y,gos-sipy,1,3,2
bequest,gos-sip-y,gos-sipy,1,3,2
dulcet,gos-sip-y,gos-sipy,1,3,2
inhuman,gos-sip-y,gos-sipy,1,3,2
nurse,gos-sip-y,gos-sipy,1,3,2
donkey,gos-sip-y,gos-sipy,1,3,2
cursory,gos-sip-y,gos-sipy,1,3,2
puma,gos-sip-y,gos-sipy,1,3,2
beet,gos-sip-y,gos-sipy,1,3,2
municipality,gos-sip-y,gos-sipy,1,3,2
wether,gos-sip-y,gos-sipy,1,3,2
bottomless,gos-sip-y,gos-sipy,1,3,2
sniffer,gos-sip-y,gos-sipy,1,3,2
impracticable,gos-sip-y,gos-sipy,1,3,2
caraway,gos-sip-y,gos-sipy,1,3,2
effortlessly,gos-sip-y,gos-sipy,1,3,2
alternative,gos-sip-y,gos-sipy,1,3,2
installer,gos-sip-y,gos-sipy,1,3,2
barbell,gos-sip-y,gos-sipy,1,3,2
masquerade,gos-sip-y,gos-sipy,1,3,2
appreciably,gos-sip-y,gos-sipy,1,3,2
solve,gos-sip-y,gos-sipy,1,3,2
repayment,gos-sip-y,gos-sipy,1,3,2
jazz,gos-sip-y,gos-sipy,1,3,2
ravioli,gos-sip-y,gos-sipy,1,3,2
pagan,gos-sip-y,gos-sipy,1,3,2
deflate,gos-sip-y,gos-sipy,1,3,2
subterranean,gos-sip-y,gos-sipy,1,3,2
slam,gos-sip-y,gos-sipy,1,3,2
skylight,gos-sip-y,gos-sipy,1,3,2
appertain,gos-sip-y,gos-sipy,1,3,2
caramel,gos-sip-y,gos-sipy,1,3,2
trusty,gos-sip-y,gos-sipy,1,3,2
painting,gos-sip-y,gos-sipy,1,3,2
hallelujah,gos-sip-y,gos-sipy,1,3,2
resubmission,gos-sip-y,gos-sipy,1,3,2
ethic,gos-sip-y,gos-sipy,1,3,2
indecipherable,gos-sip-y,gos-sipy,1,3,2
lento,gos-sip-y,gos-sipy,1,3,2
turbo,gos-sip-y,gos-sipy,1,3,2
ungraceful,gos-sip-y,gos-sipy,1,3,2
confocal,gos-sip-y,gos-sipy,1,3,2
unilateralist,gos-sip-y,gos-sipy,1,3,2
moralist,gos-sip-y,gos-sipy,1,3,2
cleaner,gos-sip-y,gos-sipy,1,3,2
illegitimacy,gos-sip-y,gos-sipy,1,3,2
sheaf,gos-sip-y,gos-sipy,1,3,2
guppy,gos-sip-y,gos-sipy,1,3,2
untie,gos-sip-y,gos-sipy,1,3,2
wholeness,gos-sip-y,gos-sipy,1,3,2
sessile,gos-sip-y,gos-sipy,1,3,2
attendance,gos-sip-y,gos-sipy,1,3,2
epithelium,gos-sip-y,gos-sipy,1,3,2
priggish,gos-sip-y,gos-sipy,1,3,2
goodness,gos-sip-y,gos-sipy,1,3,2
formulary,gos-sip-y,gos-sipy,1,3,2
usual,gos-sip-y,gos-sipy,1,3,2
deservedly,gos-sip-y,gos-sipy,1,3,2
whitebait,gos-sip-y,gos-sipy,1,3,2
shorten,gos-sip-y,gos-sipy,1,3,2
consciousness,gos-sip-y,gos-sipy,1,3,2
curatorial,gos-sip-y,gos-sipy,1,3,2
time,gos-sip-y,gos-sipy,1,3,2
flypaper,gos-sip-y,gos-sipy,1,3,2
happy,gos-sip-y,gos-sipy,1,3,2
healer,gos-sip-y,gos-sipy,1,3,2
silverware,gos-sip-y,gos-sipy,1,3,2
underpowered,gos-sip-y,gos-sipy,1,3,2
reassignment,gos-sip-y,gos-sipy,1,3,2
loveliness,gos-sip-y,gos-sipy,1,3,2
conceivable,gos-sip-y,gos-sipy,1,3,2
yep,gos-sip-y,gos-sipy,1,3,2
deferential,gos-sip-y,gos-sipy,1,3,2
mind,gos-sip-y,gos-sipy,1,3,2
wig,gos-sip-y,gos-sipy,1,3,2
through,gos-sip-y,gos-sipy,1,3,2
overdraw,gos-sip-y,gos-sipy,1,3,2
mechanic,gos-sip-y,gos-sipy,1,3,2
unthinking,gos-sip-y,gos-sipy,1,3,2
fondle,gos-sip-y,gos-sipy,1,3,2
impacted,gos-sip-y,gos-sipy,1,3,2
warmly,gos-sip-y,gos-sipy,1,3,2
turning,gos-sip-y,gos-sipy,1,3,2
lust,gos-sip-y,gos-sipy,1,3,2
chuffed,gos-sip-y,gos-sipy,1,3,2
anyhow,gos-sip-y,gos-sipy,1,3,2
registration,gos-sip-y,gos-sipy,1,3,2
signification,gos-sip-y,gos-sipy,1,3,2
stupid,gos-sip-y,gos-sipy,1,3,2
fictitious,gos-sip-y,gos-sipy,1,3,2
untraced,gos-sip-y,gos-sipy,1,3,2
nightclub,gos-sip-y,gos-sipy,1,3,2
rosy,gos-sip-y,gos-sipy,1,3,2
complementary,gos-sip-y,gos-sipy,1,3,2
incoherence,gos-sip-y,gos-sipy,1,3,2
certitude,gos-sip-y,gos-sipy,1,3,2
seamy,gos-sip-y,gos-sipy,1,3,2
dyne,gos-sip-y,gos-sipy,1,3,2
spare,gos-sip-y,gos-sipy,1,3,2
toner,gos-sip-y,gos-sipy,1,3,2
translate,gos-sip-y,gos-sipy,1,3,2
thrower,gos-sip-y,gos-sipy,1,3,2
disillusionment,gos-sip-y,gos-sipy,1,3,2
pumpkin,gos-sip-y,gos-sipy,1,3,2
scrap,gos-sip-y,gos-sipy,1,3,2
shocking,gos-sip-y,gos-sipy,1,3,2
circumstance,gos-sip-y,gos-sipy,1,3,2
customer,gos-sip-y,gos-sipy,1,3,2
triplex,gos-sip-y,gos-sipy,1,3,2
cartwheel,gos-sip-y,gos-sipy,1,3,2
irritatingly,gos-sip-y,gos-sipy,1,3,2
nymphomaniac,gos-sip-y,gos-sipy,1,3,2
henceforth,gos-sip-y,gos-sipy,1,3,2
itinerary,gos-sip-y,gos-sipy,1,3,2
televisual,gos-sip-y,gos-sipy,1,3,2
billion,gos-sip-y,gos-sipy,1,3,2
thundercloud,gos-sip-y,gos-sipy,1,3,2
contuse,gos-sip-y,gos-sipy,1,3,2
ingrate,gos-sip-y,gos-sipy,1,3,2
singularity,gos-sip-y,gos-sipy,1,3,2
floppy,gos-sip-y,gos-sipy,1,3,2
confessor,gos-sip-y,gos-sipy,1,3,2
firewood,gos-sip-y,gos-sipy,1,3,2
transactional,gos-sip-y,gos-sipy,1,3,2
fund,gos-sip-y,gos-sipy,1,3,2
concordance,gos-sip-y,gos-sipy,1,3,2
hatchway,gos-sip-y,gos-sipy,1,3,2
serially,gos-sip-y,gos-sipy,1,3,2
cannery,gos-sip-y,gos-sipy,1,3,2
knighthood,gos-sip-y,gos-sipy,1,3,2
wherry,gos-sip-y,gos-sipy,1,3,2
verve,gos-sip-y,gos-sipy,1,3,2
label,gos-sip-y,gos-sipy,1,3,2
existentialism,gos-sip-y,gos-sipy,1,3,2
swordfish,gos-sip-y,gos-sipy,1,3,2
angle,gos-sip-y,gos-sipy,1,3,2
deportation,gos-sip-y,gos-sipy,1,3,2
obligingly,gos-sip-y,gos-sipy,1,3,2
paddling,gos-sip-y,gos-sipy,1,3,2
implosion,gos-sip-y,gos-sipy,1,3,2
consultant,gos-sip-y,gos-sipy,1,3,2
attain,gos-sip-y,gos-sipy,1,3,2
ophthalmic,gos-sip-y,gos-sipy,1,3,2
organization,gos-sip-y,gos-sipy,1,3,2
conjoin,gos-sip-y,gos-sipy,1,3,2
bedspread,gos-sip-y,gos-sipy,1,3,2
sophistry,gos-sip-y,gos-sipy,1,3,2
cordial,gos-sip-y,gos-sipy,1,3,2
malt,gos-sip-y,gos-sipy,1,3,2
ludicrous,gos-sip-y,gos-sipy,1,3,2
scintillate,gos-sip-y,gos-sipy,1,3,2
rush,gos-sip-y,gos-sipy,1,3,2
manse,gos-sip-y,gos-sipy,1,3,2
encourage,gos-sip-y,gos-sipy,1,3,2
isometric,gos-sip-y,gos-sipy,1,3,2
glaciology,gos-sip-y,gos-sipy,1,3,2
impressive,gos-sip-y,gos-sipy,1,3,2
savagery,gos-sip-y,gos-sipy,1,3,2
baseless,gos-sip-y,gos-sipy,1,3,2
paradigmatic,gos-sip-y,gos-sipy,1,3,2
insouciance,gos-sip-y,gos-sipy,1,3,2
rigid,gos-sip-y,gos-sipy,1,3,2
persecution,gos-sip-y,gos-sipy,1,3,2
chauvinist,gos-sip-y,gos-sipy,1,3,2
grandiose,gos-sip-y,gos-sipy,1,3,2
shooting,gos-sip-y,gos-sipy,1,3,2
plasma,gos-sip-y,gos-sipy,1,3,2
punctate,gos-sip-y,gos-sipy,1,3,2
bound,gos-sip-y,gos-sipy,1,3,2
entrails,gos-sip-y,gos-sipy,1,3,2
confabulate,gos-sip-y,gos-sipy,1,3,2
gusher,gos-sip-y,gos-sipy,1,3,2
segment,gos-sip-y,gos-sipy,1,3,2
thenceforth,gos-sip-y,gos-sipy,1,3,2
looter,gos-sip-y,gos-sipy,1,3,2
cosmological,gos-sip-y,gos-sipy,1,3,2
rockery,gos-sip-y,gos-sipy,1,3,2
purl,gos-sip-y,gos-sipy,1,3,2
ripcord,gos-sip-y,gos-sipy,1,3,2
gastrointestinal,gos-sip-y,gos-sipy,1,3,2
retail,gos-sip-y,gos-sipy,1,3,2
hidebound,gos-sip-y,gos-sipy,1,3,2
bawling,gos-sip-y,gos-sipy,1,3,2
stardust,gos-sip-y,gos-sipy,1,3,2
cement,gos-sip-y,gos-sipy,1,3,2
subsistence,gos-sip-y,gos-sipy,1,3,2
unprinted,gos-sip-y,gos-sipy,1,3,2
jerk,gos-sip-y,gos-sipy,1,3,2
sentential,gos-sip-y,gos-sipy,1,3,2
resonator,gos-sip-y,gos-sipy,1,3,2
trance,gos-sip-y,gos-sipy,1,3,2
unchristian,gos-sip-y,gos-sipy,1,3,2
sensationally,gos-sip-y,gos-sipy,1,3,2
winner,gos-sip-y,gos-sipy,1,3,2
redesign,gos-sip-y,gos-sipy,1,3,2
tearful,gos-sip-y,gos-sipy,1,3,2
snort,gos-sip-y,gos-sipy,1,3,2
excuse,gos-sip-y,gos-sipy,1,3,2
trestle,gos-sip-y,gos-sipy,1,3,2
populism,gos-sip-y,gos-sipy,1,3,2
redecoration,gos-sip-y,gos-sipy,1,3,2
incapacity,gos-sip-y,gos-sipy,1,3,2
infidelity,gos-sip-y,gos-sipy,1,3,2
timeliness,gos-sip-y,gos-sipy,1,3,2
care,gos-sip-y,gos-sipy,1,3,2
tendency,gos-sip-y,gos-sipy,1,3,2
hireling,gos-sip-y,gos-sipy,1,3,2
gibbous,gos-sip-y,gos-sipy,1,3,2
armament,gos-sip-y,gos-sipy,1,3,2
dine,gos-sip-y,gos-sipy,1,3,2
funeral,gos-sip-y,gos-sipy,1,3,2
butchery,gos-sip-y,gos-sipy,1,3,2
arrogant,gos-sip-y,gos-sipy,1,3,2
subdivision,gos-sip-y,gos-sipy,1,3,2
disfranchise,gos-sip-y,gos-sipy,1,3,2
heave,gos-sip-y,gos-sipy,1,3,2
evaporation,gos-sip-y,gos-sipy,1,3,2
carry,gos-sip-y,gos-sipy,1,3,2
oppose,gos-sip-y,gos-sipy,1,3,2
crone,gos-sip-y,gos-sipy,1,3,2
dazed,gos-sip-y,gos-sipy,1,3,2
appearance,gos-sip-y,gos-sipy,1,3,2
thriftless,gos-sip-y,gos-sipy,1,3,2
overtone,gos-sip-y,gos-sipy,1,3,2
watcher,gos-sip-y,gos-sipy,1,3,2
effusion,gos-sip-y,gos-sipy,1,3,2
dispatcher,gos-sip-y,gos-sipy,1,3,2
velar,gos-sip-y,gos-sipy,1,3,2
insult,gos-sip-y,gos-sipy,1,3,2
razor,gos-sip-y,gos-sipy,1,3,2
kwacha,gos-sip-y,gos-sipy,1,3,2
despond,gos-sip-y,gos-sipy,1,3,2
playfulness,gos-sip-y,gos-sipy,1,3,2
porcupine,gos-sip-y,gos-sipy,1,3,2
moist,gos-sip-y,gos-sipy,1,3,2
phenotype,gos-sip-y,gos-sipy,1,3,2
disbelief,gos-sip-y,gos-sipy,1,3,2
watchmaker,gos-sip-y,gos-sipy,1,3,2
swill,gos-sip-y,gos-sipy,1,3,2
ahead,gos-sip-y,gos-sipy,1,3,2
plausibility,gos-sip-y,gos-sipy,1,3,2
practicality,gos-sip-y,gos-sipy,1,3,2
may,gos-sip-y,gos-sipy,1,3,2
boy,gos-sip-y,gos-sipy,1,3,2
disorientation,gos-sip-y,gos-sipy,1,3,2
dispassionately,gos-sip-y,gos-sipy,1,3,2
marker,gos-sip-y,gos-sipy,1,3,2
transposition,gos-sip-y,gos-sipy,1,3,2
subsidence,gos-sip-y,gos-sipy,1,3,2
drab,gos-sip-y,gos-sipy,1,3,2
fatal,gos-sip-y,gos-sipy,1,3,2
insectivorous,gos-sip-y,gos-sipy,1,3,2
shepherd,gos-sip-y,gos-sipy,1,3,2
retrospect,gos-sip-y,gos-sipy,1,3,2
role,gos-sip-y,gos-sipy,1,3,2
scribbling,gos-sip-y,gos-sipy,1,3,2
catnip,gos-sip-y,gos-sipy,1,3,2
perfectibility,gos-sip-y,gos-sipy,1,3,2
obstacle,gos-sip-y,gos-sipy,1,3,2
thrush,gos-sip-y,gos-sipy,1,3,2
undoubtedly,gos-sip-y,gos-sipy,1,3,2
autopsy,gos-sip-y,gos-sipy,1,3,2
dimly,gos-sip-y,gos-sipy,1,3,2
insensible,gos-sip-y,gos-sipy,1,3,2
bespeak,gos-sip-y,gos-sipy,1,3,2
overuse,gos-sip-y,gos-sipy,1,3,2
fundamental,gos-sip-y,gos-sipy,1,3,2
furrow,gos-sip-y,gos-sipy,1,3,2
apologia,gos-sip-y,gos-sipy,1,3,2
miscalculation,gos-sip-y,gos-sipy,1,3,2
blackmail,gos-sip-y,gos-sipy,1,3,2
eligibility,gos-sip-y,gos-sipy,1,3,2
rationalism,gos-sip-y,gos-sipy,1,3,2
instructional,gos-sip-y,gos-sipy,1,3,2
dressy,gos-sip-y,gos-sipy,1,3,2
lifelong,gos-sip-y,gos-sipy,1,3,2
remonstrance,gos-sip-y,gos-sipy,1,3,2
psychotherapy,gos-sip-y,gos-sipy,1,3,2
wintry,gos-sip-y,gos-sipy,1,3,2
flutist,gos-sip-y,gos-sipy,1,3,2
radial,gos-sip-y,gos-sipy,1,3,2
weatherworn,gos-sip-y,gos-sipy,1,3,2
interminable,gos-sip-y,gos-sipy,1,3,2
homogeneous,gos-sip-y,gos-sipy,1,3,2
incest,gos-sip-y,gos-sipy,1,3,2
debriefing,gos-sip-y,gos-sipy,1,3,2
coral,gos-sip-y,gos-sipy,1,3,2
genitive,gos-sip-y,gos-sipy,1,3,2
skyscraper,gos-sip-y,gos-sipy,1,3,2
ebullient,gos-sip-y,gos-sipy,1,3,2
scaremonger,gos-sip-y,gos-sipy,1,3,2
shred,gos-sip-y,gos-sipy,1,3,2
railing,gos-sip-y,gos-sipy,1,3,2
connective,gos-sip-y,gos-sipy,1,3,2
minaret,gos-sip-y,gos-sipy,1,3,2
expressly,gos-sip-y,gos-sipy,1,3,2
essential,gos-sip-y,gos-sipy,1,3,2
perhaps,gos-sip-y,gos-sipy,1,3,2
venous,gos-sip-y,gos-sipy,1,3,2
flutter,gos-sip-y,gos-sipy,1,3,2
atrocity,gos-sip-y,gos-sipy,1,3,2
fittingly,gos-sip-y,gos-sipy,1,3,2
inattentive,gos-sip-y,gos-sipy,1,3,2
yearn,gos-sip-y,gos-sipy,1,3,2
rhythmically,gos-sip-y,gos-sipy,1,3,2
drachma,gos-sip-y,gos-sipy,1,3,2
divergent,gos-sip-y,gos-sipy,1,3,2
bridge,gos-sip-y,gos-sipy,1,3,2
presumably,gos-sip-y,gos-sipy,1,3,2
was,gos-sip-y,gos-sipy,1,3,2
perspicacious,gos-sip-y,gos-sipy,1,3,2
perquisite,gos-sip-y,gos-sipy,1,3,2
should,gos-sip-y,gos-sipy,1,3,2
disastrously,gos-sip-y,gos-sipy,1,3,2
quintet,gos-sip-y,gos-sipy,1,3,2
guzzler,gos-sip-y,gos-sipy,1,3,2
forced,gos-sip-y,gos-sipy,1,3,2
pick,gos-sip-y,gos-sipy,1,3,2
threading,gos-sip-y,gos-sipy,1,3,2
briefcase,gos-sip-y,gos-sipy,1,3,2
sinusoid,gos-sip-y,gos-sipy,1,3,2
bristling,gos-sip-y,gos-sipy,1,3,2
rough,gos-sip-y,gos-sipy,1,3,2
gathering,gos-sip-y,gos-sipy,1,3,2
haphazard,gos-sip-y,gos-sipy,1,3,2
socking,gos-sip-y,gos-sipy,1,3,2
staff,gos-sip-y,gos-sipy,1,3,2
naughty,gos-sip-y,gos-sipy,1,3,2
echidna,gos-sip-y,gos-sipy,1,3,2
fig,gos-sip-y,gos-sipy,1,3,2
athletics,gos-sip-y,gos-sipy,1,3,2
buttery,gos-sip-y,gos-sipy,1,3,2
misleading,gos-sip-y,gos-sipy,1,3,2
taverna,gos-sip-y,gos-sipy,1,3,2
taper,gos-sip-y,gos-sipy,1,3,2
saturate,gos-sip-y,gos-sipy,1,3,2
unmask,gos-sip-y,gos-sipy,1,3,2
wobble,gos-sip-y,gos-sipy,1,3,2
plainly,gos-sip-y,gos-sipy,1,3,2
fulcrum,gos-sip-y,gos-sipy,1,3,2
shelf,gos-sip-y,gos-sipy,1,3,2
quadrupole,gos-sip-y,gos-sipy,1,3,2
earnestness,gos-sip-y,gos-sipy,1,3,2
divest,gos-sip-y,gos-sipy,1,3,2
incapacitate,gos-sip-y,gos-sipy,1,3,2
herbalism,gos-sip-y,gos-sipy,1,3,2
lavatory,gos-sip-y,gos-sipy,1,3,2
curbing,gos-sip-y,gos-sipy,1,3,2
boom,gos-sip-y,gos-sipy,1,3,2
embassy,gos-sip-y,gos-sipy,1,3,2
etched,gos-sip-y,gos-sipy,1,3,2
idealist,gos-sip-y,gos-sipy,1,3,2
first,gos-sip-y,gos-sipy,1,3,2
again,gos-sip-y,gos-sipy,1,3,2
rejoinder,gos-sip-y,gos-sipy,1,3,2
frivolous,gos-sip-y,gos-sipy,1,3,2
deliberative,gos-sip-y,gos-sipy,1,3,2
buffoonery,gos-sip-y,gos-sipy,1,3,2
hothouse,gos-sip-y,gos-sipy,1,3,2
thrilled,gos-sip-y,gos-sipy,1,3,2
infiltration,gos-sip-y,gos-sipy,1,3,2
undercoat,gos-sip-y,gos-sipy,1,3,2
perforate,gos-sip-y,gos-sipy,1,3,2
captaincy,gos-sip-y,gos-sipy,1,3,2
searchlight,gos-sip-y,gos-sipy,1,3,2
grumble,gos-sip-y,gos-sipy,1,3,2
zigzag,gos-sip-y,gos-sipy,1,3,2
arrhythmia,gos-sip-y,gos-sipy,1,3,2
coinage,gos-sip-y,gos-sipy,1,3,2
slobber,gos-sip-y,gos-sipy,1,3,2
swimming,gos-sip-y,gos-sipy,1,3,2
hammering,gos-sip-y,gos-sipy,1,3,2
unclouded,gos-sip-y,gos-sipy,1,3,2
legitimately,gos-sip-y,gos-sipy,1,3,2
spinnaker,gos-sip-y,gos-sipy,1,3,2
storyline,gos-sip-y,gos-sipy,1,3,2
disingenuous,gos-sip-y,gos-sipy,1,3,2
perfect,gos-sip-y,gos-sipy,1,3,2
finery,gos-sip-y,gos-sipy,1,3,2
jellyfish,gos-sip-y,gos-sipy,1,3,2
mermaid,gos-sip-y,gos-sipy,1,3,2
rick,gos-sip-y,gos-sipy,1,3,2
refurbish,gos-sip-y,gos-sipy,1,3,2
maternity,gos-sip-y,gos-sipy,1,3,2
gang,gos-sip-y,gos-sipy,1,3,2
toenail,gos-sip-y,gos-sipy,1,3,2
netball,gos-sip-y,gos-sipy,1,3,2
correct,gos-sip-y,gos-sipy,1,3,2
impartial,gos-sip-y,gos-sipy,1,3,2
depopulation,gos-sip-y,gos-sipy,1,3,2
careerist,gos-sip-y,gos-sipy,1,3,2
avoidable,gos-sip-y,gos-sipy,1,3,2
ultimate,gos-sip-y,gos-sipy,1,3,2
zany,gos-sip-y,gos-sipy,1,3,2
zonation,gos-sip-y,gos-sipy,1,3,2
research,gos-sip-y,gos-sipy,1,3,2
erudition,gos-sip-y,gos-sipy,1,3,2
liqueur,gos-sip-y,gos-sipy,1,3,2
ransom,gos-sip-y,gos-sipy,1,3,2
magistrate,gos-sip-y,gos-sipy,1,3,2
supportive,gos-sip-y,gos-sipy,1,3,2
cavitation,gos-sip-y,gos-sipy,1,3,2
bashing,gos-sip-y,gos-sipy,1,3,2
interchangeably,gos-sip-y,gos-sipy,1,3,2
experience,gos-sip-y,gos-sipy,1,3,2
uncultivated,gos-sip-y,gos-sipy,1,3,2
vigorous,gos-sip-y,gos-sipy,1,3,2
satisfy,gos-sip-y,gos-sipy,1,3,2
detention,gos-sip-y,gos-sipy,1,3,2
zoological,gos-sip-y,gos-sipy,1,3,2
herringbone,gos-sip-y,gos-sipy,1,3,2
groundwater,gos-sip-y,gos-sipy,1,3,2
blaspheme,gos-sip-y,gos-sipy,1,3,2
longing,gos-sip-y,gos-sipy,1,3,2
irregularity,gos-sip-y,gos-sipy,1,3,2
uncreative,gos-sip-y,gos-sipy,1,3,2
pollination,gos-sip-y,gos-sipy,1,3,2
caring,gos-sip-y,gos-sipy,1,3,2
reapply,gos-sip-y,gos-sipy,1,3,2
tremble,gos-sip-y,gos-sipy,1,3,2
citizenship,gos-sip-y,gos-sipy,1,3,2
dedication,gos-sip-y,gos-sipy,1,3,2
neaten,gos-sip-y,gos-sipy,1,3,2
diathermy,gos-sip-y,gos-sipy,1,3,2
eligible,gos-sip-y,gos-sipy,1,3,2
unneeded,gos-sip-y,gos-sipy,1,3,2
bony,gos-sip-y,gos-sipy,1,3,2
human,gos-sip-y,gos-sipy,1,3,2
humiliation,gos-sip-y,gos-sipy,1,3,2
crowd,gos-sip-y,gos-sipy,1,3,2
oculist,gos-sip-y,gos-sipy,1,3,2
frankness,gos-sip-y,gos-sipy,1,3,2
rhythm,gos-sip-y,gos-sipy,1,3,2
recapture,gos-sip-y,gos-sipy,1,3,2
checkpoint,gos-sip-y,gos-sipy,1,3,2
heft,gos-sip-y,gos-sipy,1,3,2
ordinary,gos-sip-y,gos-sipy,1,3,2
bawl,gos-sip-y,gos-sipy,1,3,2
gossip,gos-sip-y,gos-sipy,1,3,2
creditworthy,gos-sip-y,gos-sipy,1,3,2
cotton,gos-sip-y,gos-sipy,1,3,2
absence,gos-sip-y,gos-sipy,1,3,2
appetite,gos-sip-y,gos-sipy,1,3,2
geomagnetically,gos-sip-y,gos-sipy,1,3,2
cheese,gos-sip-y,gos-sipy,1,3,2
kismet,gos-sip-y,gos-sipy,1,3,2
studious,gos-sip-y,gos-sipy,1,3,2
painter,gos-sip-y,gos-sipy,1,3,2
indiscreet,gos-sip-y,gos-sipy,1,3,2
unaddressed,gos-sip-y,gos-sipy,1,3,2
manned,gos-sip-y,gos-sipy,1,3,2
structurally,gos-sip-y,gos-sipy,1,3,2
gloating,gos-sip-y,gos-sipy,1,3,2
reformist,gos-sip-y,gos-sipy,1,3,2
linkage,gos-sip-y,gos-sipy,1,3,2
heartbreak,gos-sip-y,gos-sipy,1,3,2
wallaby,gos-sip-y,gos-sipy,1,3,2
motivator,gos-sip-y,gos-sipy,1,3,2
manage,gos-sip-y,gos-sipy,1,3,2
paddy,gos-sip-y,gos-sipy,1,3,2
rampage,gos-sip-y,gos-sipy,1,3,2
decommission,gos-sip-y,gos-sipy,1,3,2
competently,gos-sip-y,gos-sipy,1,3,2
backspace,gos-sip-y,gos-sipy,1,3,2
injunction,gos-sip-y,gos-sipy,1,3,2
gentle,gos-sip-y,gos-sipy,1,3,2
appellant,gos-sip-y,gos-sipy,1,3,2
legitimate,gos-sip-y,gos-sipy,1,3,2
chubby,gos-sip-y,gos-sipy,1,3,2
confluence,gos-sip-y,gos-sipy,1,3,2
diffract,gos-sip-y,gos-sipy,1,3,2
fastness,gos-sip-y,gos-sipy,1,3,2
demographics,gos-sip-y,gos-sipy,1,3,2
corn,gos-sip-y,gos-sipy,1,3,2
workout,gos-sip-y,gos-sipy,1,3,2
leitmotif,gos-sip-y,gos-sipy,1,3,2
talon,gos-sip-y,gos-sipy,1,3,2
smokeless,gos-sip-y,gos-sipy,1,3,2
prevalent,gos-sip-y,gos-sipy,1,3,2
vowel,gos-sip-y,gos-sipy,1,3,2
cooking,gos-sip-y,gos-sipy,1,3,2
parentage,gos-sip-y,gos-sipy,1,3,2
habitable,gos-sip-y,gos-sipy,1,3,2
biased,gos-sip-y,gos-sipy,1,3,2
quagga,gos-sip-y,gos-sipy,1,3,2
orthodoxy,gos-sip-y,gos-sipy,1,3,2
oscilloscope,gos-sip-y,gos-sipy,1,3,2
sorely,gos-sip-y,gos-sipy,1,3,2
humanly,gos-sip-y,gos-sipy,1,3,2
armrest,gos-sip-y,gos-sipy,1,3,2
portend,gos-sip-y,gos-sipy,1,3,2
catatonic,gos-sip-y,gos-sipy,1,3,2
calcify,gos-sip-y,gos-sipy,1,3,2
wench,gos-sip-y,gos-sipy,1,3,2
wry,gos-sip-y,gos-sipy,1,3,2
hike,gos-sip-y,gos-sipy,1,3,2
enlightened,gos-sip-y,gos-sipy,1,3,2
macrocosm,gos-sip-y,gos-sipy,1,3,2
trademark,gos-sip-y,gos-sipy,1,3,2
hygienic,gos-sip-y,gos-sipy,1,3,2
presumptuous,gos-sip-y,gos-sipy,1,3,2
chair,gos-sip-y,gos-sipy,1,3,2
retransmit,gos-sip-y,gos-sipy,1,3,2
subservience,gos-sip-y,gos-sipy,1,3,2
vernal,gos-sip-y,gos-sipy,1,3,2
catastrophe,gos-sip-y,gos-sipy,1,3,2
osmium,gos-sip-y,gos-sipy,1,3,2
geomorphology,gos-sip-y,gos-sipy,1,3,2
upsurge,gos-sip-y,gos-sipy,1,3,2
disburse,gos-sip-y,gos-sipy,1,3,2
fixer,gos-sip-y,gos-sipy,1,3,2
transmutation,gos-sip-y,gos-sipy,1,3,2
dinosaur,gos-sip-y,gos-sipy,1,3,2
unanimous,gos-sip-y,gos-sipy,1,3,2
